timestamp,cpu_usage,cpu_core_avg,mem_usage,mem_pressure,cpu_rolling_5,mem_rolling_5,disk_read_diff,disk_write_diff,label
1774887784.9254603,85.8,85.71428571428571,87.0,0.9759598111628204,41.14,82.11999999999999,60466.61517990209,-325823638.16635716,cpu_bound
1774887785.2008915,7.7,7.005555555555556,78.6,0.9564312943992442,40.08,82.06,-60466.61517990209,319972462.855785,io_bound
1774887786.0170105,85.8,85.71428571428571,87.0,0.9759296769100189,54.98,83.7,1212045.1326361157,-320106148.76859426,cpu_bound
1774887786.2029178,6.2,7.599999999999999,78.9,0.9570167340938981,38.86,82.05999999999999,-1212045.1326361157,341211410.5962946,io_bound
1774887787.1121497,85.9,85.71428571428571,87.2,0.9763573529882861,54.28000000000001,83.74000000000001,40077731.62334211,-341062455.77781695,cpu_bound
1774887787.2046475,8.2,7.222222222222222,78.7,0.9566698362424436,38.760000000000005,82.08000000000001,-40077731.62334211,322607907.5100917,io_bound
1774887788.1832712,85.8,85.71428571428571,87.4,0.9768044155603777,54.38000000000001,83.84,1820237.6194648545,-322615404.252753,cpu_bound
1774887788.2068875,8.1,7.972222222222222,78.4,0.9558635670664716,38.84000000000001,82.12,-1820237.6194648545,348950102.93109924,io_bound
1774887789.2080648,8.6,8.711111111111112,78.6,0.956386820377294,39.32000000000001,82.06,16364.733620019992,-37906381.33926034,io_bound
1774887789.2559977,85.9,85.71428571428571,87.6,0.9771622835482204,39.32000000000001,82.14000000000001,888574.2333549215,-311342058.75168264,cpu_bound
1774887790.2104142,7.1,6.666666666666666,78.4,0.9557706840448134,39.10000000000001,82.08,-904938.9669749414,329848944.51860005,io_bound
1774887790.5053504,83.9,83.5,83.3,0.9678994599646584,38.720000000000006,81.26,797494.5787027698,-329592602.6096231,io_bound
1774887791.2355542,6.1,6.872222222222222,78.1,0.9549997639250366,38.32000000000001,81.2,-797494.5787027698,347686236.0000714,idle
1774887791.5072236,23.0,22.67142857142857,84.0,0.9693956426099415,41.20000000000001,82.28,179887.02576983604,-159749160.1935468,io_bound
1774887792.2404273,3.9,3.955555555555556,78.1,0.9550628102132055,24.800000000000004,80.38,-179887.02576983604,-188235419.1021544,idle
1774887792.508828,17.1,17.071428571428573,83.7,0.9687526034329224,26.800000000000004,81.44,8178.878472985097,363064504.85504496,io_bound
1774887793.242699,3.7,3.4722222222222223,78.0,0.95484167586647,10.760000000000007,80.38,-8178.878472985097,-346214969.1230824,idle
1774887793.5106566,19.0,18.75,83.9,0.9692854680435686,13.340000000000007,81.53999999999999,114478.6562582253,320580392.1125943,io_bound
1774887794.2453084,4.4,4.161111111111111,78.0,0.9547755142621863,9.620000000000006,80.34,-32771.88884130596,-337250172.95623964,idle
1774887794.5119045,15.4,15.142857142857142,83.7,0.968815067055185,11.920000000000005,81.46000000000001,-8070.656656164225,380293938.5174622,io_bound
1774887795.2504065,5.2,5.555555555555555,77.9,0.95468203640005,9.540000000000006,80.3,4811.95281512232,-380229179.9608676,idle
1774887795.5133653,13.2,13.178571428571429,83.7,0.9687368969364902,11.440000000000005,81.44000000000001,-66177.98758796095,367334242.95043135,io_bound
1774887796.256491,4.7,4.344444444444445,77.9,0.9546656950874818,8.580000000000007,80.24,-12270.075987916478,-367578756.3953432,idle
1774887796.515184,21.1,20.87142857142857,83.5,0.9683431482720779,11.920000000000005,81.34,102214.10760573944,335691572.1987695,io_bound
1774887797.2599852,4.2,4.266666666666667,77.9,0.9545442789265373,9.680000000000005,80.18,-102214.10760573944,-335087475.0728211,idle
1774887797.5172057,12.4,12.285714285714286,83.1,0.9674094820777802,11.120000000000005,81.22,114456.62009006889,376358781.1406935,io_bound
1774887798.2636414,3.9,3.705555555555556,77.9,0.9545357991568548,9.260000000000007,80.06,-114456.62009006889,-376779229.71310085,idle
1774887798.5189886,14.1,13.742857142857144,83.3,0.9680016439485694,11.140000000000006,81.14000000000001,278032.23167688574,363809607.2229748,io_bound
1774887799.2661605,3.3,3.4722222222222223,77.9,0.9545282297722043,7.580000000000007,80.02000000000001,-278032.23167688574,-363952398.7008298,idle
1774887799.520686,12.8,12.6,83.2,0.9677080181582758,9.300000000000006,81.08,323035.6339983777,365099813.92625237,io_bound
1774887800.268252,4.8,4.927777777777777,77.9,0.9545369489473045,7.780000000000006,80.04,-323035.6339983777,-365075271.7783831,idle
1774887800.5327013,17.9,18.15714285714285,82.6,0.96639746696331,10.580000000000005,80.97999999999999,80947.40844521602,352452469.81451595,idle
1774887801.5343904,7.6,7.492857142857142,82.6,0.9664086745438665,9.280000000000005,80.84,41725.37322770215,-352436087.18362266,idle
1774887801.750343,10.0,10.566666666666668,79.2,0.9577521272916922,10.620000000000006,81.1,584824.7323158553,1264121.6194284686,cpu_bound
1774887802.5361302,7.3,7.221428571428571,82.6,0.966345600554352,9.520000000000005,80.97999999999999,-511230.9668244901,-1206881.33630238,idle
1774887802.7567084,44.6,46.53333333333333,82.0,0.964563320529644,17.480000000000008,81.8,560770.8636830489,1448314.3690406734,cpu_bound
1774887803.5375068,4.9,4.935714285714285,82.6,0.9663599095699921,14.880000000000004,81.8,-339819.76470647485,-1206932.1821928276,idle
1774887803.8684337,86.0,87.52222222222223,83.2,0.9672493765795034,30.560000000000002,81.91999999999999,-417217.64614085737,-89339.56178682914,cpu_bound
1774887804.5424442,5.9,5.885714285714286,82.6,0.9663646330274063,29.740000000000002,82.6,0.0,-278837.13544880226,idle
1774887805.0739071,88.9,88.88888888888889,83.3,0.9673899218653751,46.06,82.73999999999998,142709.04915248303,409103.85126327304,cpu_bound
1774887805.5447147,7.5,7.399999999999999,82.6,0.9663682914232132,38.64000000000001,82.85999999999999,-142709.04915248303,-421331.478450188,idle
1774887806.2054296,89.0,88.88888888888889,83.3,0.9674092493809079,55.46,83.0,0.0,119456.75840005866,cpu_bound
1774887806.546594,4.9,4.9,82.6,0.9663648645706234,39.24,82.88,65413.07475299761,-119456.75840005866,idle
1774887807.3225062,88.9,88.88888888888889,83.2,0.9673472155734877,55.84000000000001,83.0,-65413.07475299761,143001.82721878943,cpu_bound
1774887807.5486538,5.7,5.571428571428571,82.3,0.9657155808359372,39.2,82.8,81751.59689969698,8238.627045649977,idle
1774887808.4339533,89.0,88.88888888888889,83.3,0.9674076847437787,55.500000000000014,82.94,90535.50584354499,-121758.16930302902,cpu_bound
1774887808.550481,5.7,5.757142857142857,82.3,0.965643642906248,38.84000000000001,82.74,-172287.10274324197,162678.54527032145,idle
1774887809.5176318,89.0,88.88888888888889,83.1,0.9670360227465923,55.66000000000001,82.84,75594.37712597054,42181.73885877684,cpu_bound
1774887809.552133,4.6,4.457142857142857,82.3,0.9656180263089605,38.800000000000004,82.66,-38791.17609998603,-234342.56909050868,idle
1774887810.6167426,89.0,88.88888888888889,83.1,0.9669971209907274,55.46,82.82000000000001,-36803.20102598451,74532.97418983276,cpu_bound
1774887810.6376047,9.0,9.02142857142857,82.7,0.9666199575705837,39.46,82.7,120751.2247719369,38671.29903385807,cpu_bound
1774887811.6636543,85.1,86.05714285714285,86.9,0.9757453301285719,55.34000000000001,83.61999999999999,6669657.2557302695,126316.30809913838,cpu_bound
1774887811.72133,89.0,88.88888888888889,83.1,0.9669906223058222,55.34000000000001,83.62,-6790408.480502207,-187606.17026384443,cpu_bound
1774887813.3721762,83.5,83.19999999999999,78.0,0.9548323399180629,71.12,82.76,39698.427568087405,141615.42333544133,io_bound
1774887813.5931375,85.8,85.71428571428571,86.9,0.9755926862129266,70.47999999999999,83.52000000000001,16870114.737972457,197074.2453180209,cpu_bound
1774887814.3747466,13.7,13.761111111111113,78.7,0.9565048158192946,71.42,82.72,-16901642.16819614,35492330.758244924,io_bound
1774887815.3791986,10.1,8.405555555555557,78.7,0.9566306833888374,56.42,81.08000000000001,-8170.997344405642,255515824.76112324,io_bound
1774887815.4941933,85.8,85.71428571428571,86.9,0.9755947947247458,55.78000000000001,81.84,700242.4605379298,-291344894.7944239,cpu_bound
1774887816.3813324,7.6,8.100000000000001,78.7,0.9566459249946807,40.60000000000001,81.97999999999999,-700242.4605379298,358420885.1825484,io_bound
1774887817.383018,10.1,7.866666666666666,78.6,0.9563395861546763,25.460000000000004,80.32000000000001,0.0,-30790045.66689849,io_bound
1774887817.4314363,85.7,85.71428571428571,86.8,0.9754727912534115,39.86,81.94,558187.0774601969,-322722336.6278859,cpu_bound
1774887818.3847992,8.2,7.044444444444444,78.7,0.9565681026361504,39.480000000000004,81.94,-558187.0774601969,323917678.879379,io_bound
1774887819.2554102,85.8,85.83571428571429,86.8,0.9755476943782432,39.480000000000004,81.92,208845.09434491533,-325233117.1823789,cpu_bound
1774887819.387632,6.4,6.166666666666667,78.7,0.9565710076496804,39.24000000000001,81.91999999999999,-208845.09434491533,342100007.7231082,io_bound
1774887820.3901367,4.7,6.333333333333333,78.6,0.9562620482594335,38.16000000000001,81.92,0.0,-23853882.328766942,io_bound
1774887821.3933291,6.7,6.922222222222222,78.8,0.9567677403800601,22.360000000000007,80.32,0.0,6038480.45889765,io_bound
1774887821.413548,85.4,83.75,82.3,0.9656970615960744,37.800000000000004,81.03999999999999,1179090.603942648,-327827148.95176744,io_bound
1774887822.394814,8.1,6.98888888888889,78.7,0.9566663590345329,22.260000000000005,79.41999999999999,-1179090.603942648,342480167.8701978,io_bound
1774887822.415202,21.6,21.542857142857144,83.1,0.9674415893386701,25.300000000000004,80.3,8753522.464433724,-142694482.28654444,io_bound
1774887823.4166758,15.3,15.207142857142856,83.1,0.9673914918718559,27.42000000000001,81.19999999999999,-4618560.999254695,135385364.4341101,io_bound
1774887823.4323254,6.8,7.094444444444444,78.2,0.9553273624446031,27.440000000000005,81.08,-4134961.465179029,-3895882.3185049295,idle
1774887824.4180026,14.2,14.042857142857144,82.9,0.9670690404538972,13.200000000000006,81.2,8892904.899180427,25085216.768487632,io_bound
1774887824.434711,6.2,6.327777777777778,78.1,0.9550285116173274,12.820000000000007,81.08,-8598694.771657005,-334905706.41400546,idle
1774887825.4196875,13.0,12.6,83.1,0.9674451876989886,11.100000000000005,81.08,155591.89196925756,334614620.2360116,io_bound
1774887825.4414651,4.7,3.9722222222222223,78.1,0.9550516162583904,8.980000000000008,80.08,-449802.01949268,-355872614.0590966,idle
1774887826.420977,16.6,16.7,82.9,0.9669650828627704,10.940000000000007,81.02,392709.6528676252,391713159.00245744,io_bound
1774887826.4474134,3.8,3.538888888888889,78.0,0.9547939447573607,8.860000000000005,80.03999999999999,-376422.53362258343,-391737348.49683976,idle
1774887827.4225674,19.5,19.264285714285712,83.1,0.9674932606696738,11.520000000000007,81.04,245440.6676386667,354352001.710249,io_bound
1774887827.450606,4.2,3.333333333333333,77.9,0.9546642574621229,9.760000000000007,80.0,-261727.7868837084,-354628882.7374147,idle
1774887828.4242485,15.1,15.042857142857144,83.1,0.96740385430042,11.840000000000007,81.0,261704.0520917656,335774477.08536315,io_bound
1774887828.4544864,3.8,3.0277777777777777,77.9,0.9546847200708436,9.280000000000006,80.0,-261704.0520917656,-335599029.90827304,idle
1774887829.4256115,20.8,20.61428571428572,82.9,0.9670998623997342,12.680000000000007,80.97999999999999,393191.9702592034,342585690.29849076,io_bound
1774887829.4589915,3.2,3.211111111111111,77.9,0.9546583153232405,9.420000000000005,79.94,-393191.9702592034,-342589877.03085285,idle
1774887830.4278831,16.8,16.607142857142858,83.1,0.9674170012595519,11.940000000000007,80.97999999999999,445452.1937385209,383706362.6235333,io_bound
1774887830.4611847,1.4,1.0499999999999998,77.9,0.9545957356751031,9.200000000000006,79.94,-445452.1937385209,-383791795.3067814,idle
1774887831.4379776,17.0,16.835714285714285,82.5,0.966121661266036,11.840000000000007,80.86,450112.3836547002,377209726.40414417,idle
1774887831.4634163,3.0,2.822222222222222,77.9,0.9545775287425445,8.280000000000006,79.85999999999999,-450112.3836547002,-377083036.4197795,idle
1774887832.439617,8.6,8.492857142857142,82.3,0.9657081080747242,9.360000000000005,80.74,327143.69170566363,16987061.84558069,idle
1774887832.465585,3.1,3.05,77.9,0.9545446621965222,6.620000000000006,79.70000000000002,-327143.69170566363,-17064704.08990935,idle
1774887833.4410968,4.6,4.6,82.3,0.9657160449864113,7.260000000000005,80.58,261756.6357464604,139150.97653116,idle
1774887833.9488149,9.3,10.733333333333333,79.2,0.9578059268197944,5.720000000000006,79.92,530805.6092343043,1098459.3608220534,cpu_bound
1774887834.4427648,4.8,4.6571428571428575,82.3,0.9656978970352057,6.080000000000005,80.8,-596281.6363996112,-1159848.5129062128,idle
1774887834.960416,64.5,66.37222222222222,82.6,0.9659682085887121,17.260000000000005,80.86,249112.29497233027,1196423.8598244686,cpu_bound
1774887835.444562,7.9,7.685714285714286,82.3,0.9656953907221479,18.220000000000006,81.74,-249137.613413588,-1400883.882031556,idle
1774887836.1083758,88.9,88.88888888888889,83.0,0.9668606301976675,35.080000000000005,81.88,-64236.71946209029,280836.32394423155,cpu_bound
1774887836.4465077,4.6,4.521428571428571,82.3,0.9657322905340884,34.14000000000001,82.5,129616.35734086932,-190900.52969305753,idle
1774887837.3119054,89.0,88.88888888888889,83.0,0.9668546791059214,50.980000000000004,82.64000000000001,-248021.63587365564,85666.34595075501,cpu_bound
1774887837.4482038,7.3,7.178571428571429,82.3,0.9657029561141591,39.540000000000006,82.58,182661.8037468917,-167423.18596676548,idle
1774887838.4119625,89.0,88.88888888888889,83.0,0.966838117926137,55.760000000000005,82.72,-196275.0958919108,-16356.257990992564,cpu_bound
1774887838.4496174,6.4,6.3,82.3,0.9655828521090533,39.260000000000005,82.58,130886.9802908553,184059.81603401527,idle
1774887839.45105,3.9,3.8857142857142857,82.3,0.9656238734560226,39.120000000000005,82.58000000000001,44989.049641199774,-171789.3953410812,idle
1774887839.5093336,88.8,88.88888888888889,83.1,0.967065662085467,39.080000000000005,82.6,-175876.02993205507,88508.59183381921,cpu_bound
1774887840.4522853,10.5,10.464285714285714,82.3,0.9656492583202438,39.720000000000006,82.6,470458.8672563421,-59869.54580881049,idle
1774887840.7179174,89.2,88.88888888888889,83.1,0.9670541380208861,39.760000000000005,82.62,-470458.8672563421,135323.24002367634,cpu_bound
1774887841.5341108,7.8,7.8,82.7,0.9666491130107407,40.040000000000006,82.7,177951.06598185567,20649.323706391384,cpu_bound
1774887841.819341,88.9,88.88888888888889,83.0,0.9668852195937448,57.040000000000006,82.84,-148200.47509520815,-33253.78057144914,cpu_bound
1774887842.5524049,84.5,85.71428571428571,86.8,0.9755594158720372,56.18000000000001,83.58,726463.1621245078,57604.49701500003,cpu_bound
1774887842.916617,89.0,88.88888888888889,83.0,0.9668543100483806,71.88000000000001,83.72,-756213.7530111554,-75650.41024793318,cpu_bound
1774887844.4618194,85.6,85.71428571428571,86.8,0.9754362419860819,71.16000000000001,84.46,145870.89165447676,-74792.05098777922,cpu_bound
1774887844.5411742,80.4,79.78333333333333,78.0,0.9547613926759232,85.68,83.52,-97966.1473439239,191425.1568861245,io_bound
1774887845.5463014,10.7,10.45,78.5,0.956083361855878,70.03999999999999,82.61999999999999,29522.27254338906,87780452.9326904,io_bound
1774887846.4075215,86.0,85.71428571428571,86.8,0.9754342664280349,70.34,82.61999999999999,293079.8148814607,-87764788.25143081,cpu_bound
1774887846.5669365,7.6,6.816666666666666,78.5,0.9561512380594488,54.06000000000002,81.72,-370506.8317354026,314175415.85693496,io_bound
1774887847.56943,6.5,6.594444444444445,78.2,0.9554430125595839,38.24000000000001,80.0,81716.25021344847,6299329.357091427,io_bound
1774887848.2678149,85.8,85.71428571428571,86.9,0.9756037672173763,39.32000000000001,81.78,474514.3632405962,-320627122.53736526,cpu_bound
1774887848.5726058,10.3,8.222222222222221,78.7,0.9566652634811128,39.24000000000001,81.82000000000001,-556230.6134540447,288814367.71436316,io_bound
1774887849.5768318,10.3,10.555555555555555,78.4,0.9557715431061861,24.100000000000005,80.14000000000001,0.0,26266955.112329185,io_bound
1774887850.1595428,85.8,85.82857142857142,87.1,0.9761148796039906,39.74,81.86,168886.865752799,-313684678.6191522,cpu_bound
1774887850.578748,10.7,10.57222222222222,78.6,0.9563466876721736,40.58,81.94000000000001,-168886.865752799,311696808.1889562,io_bound
1774887851.581362,7.7,7.794444444444445,78.4,0.9558482921536308,24.960000000000004,80.24,0.0,-4417720.203091323,io_bound
1774887852.3921225,86.2,85.35714285714286,82.9,0.9669953899676873,40.14000000000001,81.08,53902679.67357349,-308683817.44902325,io_bound
1774887852.583057,9.0,7.827777777777778,78.6,0.9564380635841223,39.88000000000001,81.12,-53902168.53990298,314458777.7004942,io_bound
1774887853.3938303,24.1,23.928571428571427,83.9,0.9691964940153781,27.54000000000001,80.47999999999999,281630.95897330367,-105129137.25056162,io_bound
1774887853.5864005,11.5,10.366666666666667,78.6,0.9562682908574888,27.700000000000006,80.47999999999999,-282142.0926438093,80893848.55437276,io_bound
1774887854.39555,18.4,17.978571428571428,83.5,0.9682951295052781,29.84000000000001,81.5,0.0,88596038.58015275,io_bound
1774887854.6380937,9.5,9.333333333333334,78.0,0.9548900342133554,14.500000000000005,80.52000000000001,93472.12656737368,-72671627.75936234,idle
1774887855.396827,11.0,10.914285714285716,83.7,0.9688309138873178,14.900000000000006,81.53999999999999,37432.711892882624,50041289.81406993,io_bound
1774887855.643161,24.8,24.18333333333333,78.4,0.9558373136115679,15.040000000000006,80.44,5882270.871093803,-338350624.6856739,idle
1774887856.3986406,12.0,11.814285714285717,83.4,0.968101104813139,15.140000000000006,81.4,-5947758.353749998,338196545.4226635,io_bound
1774887856.6527565,30.8,29.66111111111111,79.4,0.9582626463449831,17.620000000000005,80.58000000000001,412809.86552146304,-354651411.7225655,idle
1774887857.4002056,13.8,13.492857142857144,83.4,0.9680707723878939,18.480000000000008,81.66,-347360.02581069287,354670314.7946195,io_bound
1774887857.6685247,7.5,6.811111111111112,79.6,0.9588731337426178,17.78000000000001,80.84,-130867.19551483168,-356046426.10630524,idle
1774887858.4016008,11.5,11.357142857142858,83.4,0.9680956273453415,15.120000000000008,81.84,130889.37979636948,356139525.7464946,io_bound
1774887858.6745656,8.4,7.422222222222222,79.6,0.9588055772973044,14.400000000000006,81.08000000000001,141894.7824885263,-355226322.25439763,idle
1774887859.402953,11.6,11.642857142857142,83.4,0.9681509111879391,10.560000000000006,81.88,-199155.69570105502,355327660.3573095,io_bound
1774887859.677195,7.4,5.844444444444445,79.6,0.9588760670812319,9.280000000000006,81.12,24417.71915602812,-355753080.07528085,idle
1774887860.4046247,13.8,13.785714285714286,83.7,0.9688131379110173,10.540000000000006,81.94,-98046.18573986887,367060195.26539844,io_bound
1774887860.6803212,6.6,8.227777777777778,79.6,0.9587630991976827,9.560000000000006,81.17999999999999,0.0,-367354491.57934237,idle
1774887861.405835,14.0,14.014285714285714,83.7,0.9687932498011698,10.680000000000005,82.0,499108.092041228,328364641.5118922,io_bound
1774887861.6834743,10.1,9.755555555555556,79.5,0.9586222197704131,10.380000000000006,81.22,-499108.092041228,-328487143.8787553,idle
1774887862.4175308,10.5,10.471428571428572,83.1,0.967379960040494,11.000000000000005,81.91999999999999,230772.857526852,350109110.45244753,idle
1774887862.6912024,10.8,10.583333333333334,79.4,0.9583582496822248,10.400000000000006,81.06,-181997.7845309547,-350057160.4781189,idle
1774887863.4191756,13.9,13.735714285714284,83.0,0.9672485317601734,11.860000000000005,81.74000000000001,-48775.07299589729,17862.839937145356,idle
1774887863.69457,6.5,5.366666666666666,79.4,0.9584097071440153,10.360000000000005,80.88,0.0,195491.72145713994,idle
1774887864.4204316,3.7,3.628571428571429,83.0,0.967211551162541,9.080000000000005,81.58,0.0,-395840.72503618157,idle
1774887865.2601287,12.3,13.27777777777778,80.9,0.9619669728684451,9.440000000000007,81.14000000000001,596520.6010682519,1161599.5509171821,cpu_bound
1774887865.4220133,7.0,6.9,83.0,0.9672778043006336,8.680000000000007,81.86,-596520.6010682519,-1206605.683095798,idle
1774887866.2644172,60.7,65.93333333333334,84.7,0.9705214821592949,18.040000000000006,82.2,599540.9077976807,1370324.1071322458,cpu_bound
1774887866.42354,4.2,4.185714285714286,83.0,0.967261413306536,17.580000000000005,82.92,-485027.75021757756,-1386682.0100796842,idle
1774887867.4253523,7.8,7.564285714285714,83.0,0.9672610901094203,18.400000000000006,82.92,-49095.70836504475,-4089.755627860827,idle
1774887867.634839,89.0,88.88888888888889,84.6,0.9702990988894752,33.74000000000001,83.66,-53462.00676184974,191287.07925133864,cpu_bound
1774887868.4271216,6.4,6.364285714285714,83.0,0.9672566115430502,33.620000000000005,83.66,-11955.442453208663,-191287.07925133864,idle
1774887868.7918527,66.4,61.62777777777777,84.6,0.970429893523643,34.760000000000005,83.64,0.0,265511.1275046277,cpu_bound
1774887869.4294217,7.5,7.385714285714286,83.0,0.9672373126283726,35.42000000000001,83.64,0.0,-126566.70302013677,idle
1774887870.0151763,19.1,16.755555555555556,84.6,0.9703504278187773,37.68000000000001,83.96,0.0,-138944.4244844909,cpu_bound
1774887870.431059,5.8,5.821428571428571,83.0,0.9671544930167162,21.04000000000001,83.63999999999999,77696.79322645995,0.0,idle
1774887871.1141393,10.6,8.294444444444444,84.7,0.9706398350712995,21.880000000000006,83.97999999999999,-47879.5869637576,145358.88053067395,cpu_bound
1774887871.4321997,4.2,4.164285714285714,83.0,0.9671817286704776,9.440000000000007,83.66,-29817.206262702348,-6253.5433107824065,idle
1774887872.1635177,10.5,9.25,84.6,0.9703335151116532,10.040000000000006,83.97999999999999,0.0,-123492.28469583791,cpu_bound
1774887872.5532773,20.4,20.2,83.9,0.9692149754203497,10.300000000000006,83.84,25205915.77682762,1069514.1581759232,cpu_bound
1774887873.2857158,9.4,8.283333333333333,84.6,0.9703210702885955,11.020000000000007,84.16,-25205915.77682762,-1004827.6632226885,cpu_bound
1774887873.5792155,85.1,85.84285714285714,88.2,0.9782704081791139,25.920000000000005,84.85999999999999,2555163.4736005254,21938023.197689738,cpu_bound
1774887874.333234,8.1,9.094444444444443,84.6,0.9703787385482058,26.700000000000006,85.17999999999999,-2555163.4736005254,-21787621.2760207,cpu_bound
1774887875.3110533,85.5,85.95714285714287,88.0,0.9779385039267752,41.7,85.86,293274.58657841966,-48587.4113516646,cpu_bound
1774887877.1605716,85.8,85.71428571428571,88.1,0.9781738081861039,54.779999999999994,86.7,-235694.18845439889,-33733.80109045646,cpu_bound
1774887878.1261363,8.2,8.644444444444444,79.3,0.958101535620262,54.540000000000006,85.64,-34902.24963601886,-25270.307769339837,io_bound
1774887879.066993,86.3,86.01428571428572,88.2,0.9784398565144867,54.779999999999994,85.64000000000001,9298442.45265623,151901.64802170295,cpu_bound
1774887879.132136,16.4,17.194444444444443,80.2,0.9601920575061534,56.44000000000001,84.76,-9076826.31884473,177620084.7735412,io_bound
1774887880.1345365,17.9,17.733333333333334,80.4,0.9607859525070942,42.92,83.24,-133967.11144782725,213819480.64261898,io_bound
1774887880.547346,85.7,85.71428571428571,88.2,0.9784323874604778,42.900000000000006,83.26000000000002,-43921.38245957029,-391620502.14622796,cpu_bound
1774887881.1517313,13.0,12.438888888888888,80.4,0.9607707626794942,43.86000000000001,83.48,22182.950572423535,350870348.3454014,io_bound
1774887882.0203524,85.9,85.71428571428571,88.2,0.978403268130521,43.78000000000001,83.48,97718.65509108949,-350817045.7214701,cpu_bound
1774887882.233348,8.0,7.83888888888889,80.4,0.9607908434516395,42.10000000000001,83.52000000000001,-186307.3940556181,211901384.46642128,io_bound
1774887883.460831,8.7,8.577777777777778,80.4,0.9607045067884615,40.260000000000005,83.52000000000001,0.0,-50088483.00755182,io_bound
1774887884.4625084,9.6,9.338888888888889,80.3,0.9605593568252792,25.040000000000006,81.94,0.0,130200625.29953372,io_bound
1774887884.9054167,85.7,85.37142857142858,84.8,0.9712020146163074,39.580000000000005,82.82000000000001,14968522.902523853,-290252792.91913134,io_bound
1774887885.4640872,10.2,8.533333333333333,80.7,0.9614936926471276,24.440000000000005,81.32000000000001,-14952164.72893641,221691763.43665805,io_bound
1774887885.9101937,65.1,64.87142857142858,93.5,0.9885667907719999,35.86,83.94,404527952.0024306,-141311108.47161862,io_bound
1774887886.4667816,8.6,9.733333333333333,80.8,0.9617380459884013,35.84000000000001,84.02000000000001,-404544310.17601806,170560077.7789193,io_bound
1774887886.9123363,61.7,61.24285714285714,94.0,0.9895794384609562,46.260000000000005,86.76,31027789.754905857,5938995.562592119,io_bound
1774887887.4693935,12.7,10.63888888888889,80.7,0.9614529658158424,31.660000000000007,85.94,-31027789.754905857,-4749787.409973294,io_bound
1774887887.914741,45.4,45.0,94.0,0.9895816573609945,38.70000000000001,88.6,18746344.85594724,59963990.26807526,io_bound
1774887888.5242722,8.2,8.333333333333334,80.1,0.9600450242390096,27.320000000000004,85.92,-18730813.212528646,-35741001.918019176,idle
1774887888.9172573,37.1,36.59285714285714,94.8,0.9909627250138668,33.02,88.72,47758783.29623263,7024304.558068514,io_bound
1774887889.5263886,12.4,13.255555555555556,80.1,0.959989318119038,23.160000000000007,85.94,-47692567.9523861,-268175700.70020422,idle
1774887889.9213085,50.4,49.635714285714286,92.3,0.9863845524214148,30.700000000000006,88.25999999999999,40021523.86251196,551793426.2490644,io_bound
1774887890.5309963,12.7,12.288888888888888,80.4,0.9607117949593665,24.160000000000004,85.53999999999999,-40070653.14165559,-568511658.1861963,idle
1774887890.9255571,36.2,36.05714285714286,92.0,0.985886608327528,29.76,87.92,538396.1354277765,331396181.2968496,io_bound
1774887891.536747,8.8,9.355555555555556,79.5,0.9586060748887394,24.100000000000005,84.86,-571013.8435492774,-331571747.05468357,idle
1774887891.9273343,32.2,31.642857142857142,91.9,0.9856499377010551,28.060000000000002,87.22,130839.47573563256,320377667.41522634,io_bound
1774887892.5433924,4.4,3.955555555555556,79.5,0.9585543297100109,18.860000000000007,84.66000000000001,-114563.63587008452,-320402273.03643024,idle
1774887892.929279,36.9,36.892857142857146,91.9,0.9857082232075651,23.700000000000006,86.96000000000001,2645043.843402022,295910211.9979445,io_bound
1774887893.545829,4.3,4.327777777777778,79.5,0.9585656440522916,17.320000000000004,84.46000000000001,-2661319.68326757,-295946183.4523095,idle
1774887893.9355876,48.3,47.957142857142856,91.6,0.9850410689413373,25.220000000000006,86.88,545423.2968437223,307992611.76020485,io_bound
1774887894.5495963,3.7,3.844444444444444,79.5,0.9586301266997037,19.520000000000003,84.4,-545423.2968437223,-308147881.42426,idle
1774887894.9531534,39.0,38.90714285714286,91.5,0.9848197372314026,26.440000000000005,86.8,504167.92377096426,315727866.4183581,idle
1774887895.5520864,4.5,4.272222222222222,79.5,0.9585967953788199,19.960000000000004,84.32000000000001,-504167.92377096426,-315625720.76549137,idle
1774887895.9551086,29.2,28.87857142857143,91.3,0.9845461420706814,24.940000000000005,86.67999999999999,3695558.183116024,17165595.23815329,idle
1774887896.5557053,3.9,3.755555555555555,79.5,0.9585130511947265,16.060000000000006,84.25999999999999,-3695558.183116024,-17133060.294121996,idle
1774887896.9571016,43.8,43.76428571428572,91.3,0.984449609980292,24.080000000000005,86.61999999999999,531420.9095328366,-101977.77169598315,idle
1774887897.5627315,5.5,5.016666666666667,79.5,0.9585024007786865,17.380000000000006,84.22,-531420.9095328366,174735.6222493705,idle
1774887897.9593475,35.3,34.18571428571429,91.3,0.984525007751285,23.540000000000003,86.58000000000001,845971.8276262125,-97094.29602188525,idle
1774887898.960715,15.0,14.921428571428573,91.3,0.9845646679611031,20.700000000000006,86.58,-486016.0062178875,12368.06041424119,idle
1774887899.0953035,10.9,10.994444444444444,80.8,0.9616416538175601,22.100000000000005,86.84,289493.6887577092,1226966.8113408096,cpu_bound
1774887899.9642212,34.0,33.92142857142857,91.4,0.9846172236794906,20.140000000000004,86.86,-396384.8015034271,-1235391.735401444,idle
